Title,Price,Rating,URL,Date_Collected,UPC,Category,Stock_Quantity
Being Mortal: Medicine and What Matters in the End,55.06,4,https://books.toscrape.com/catalogue/being-mortal-medicine-and-what-matters-in-the-end_512/index.html,2026-07-08,15ebd83e53d0391b,Nonfiction,8
"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",44.48,5,https://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html,2026-07-08,f16c2edb2a603f92,History,8
32 Yolks,53.63,2,https://books.toscrape.com/catalogue/32-yolks_510/index.html,2026-07-08,b1a227b7609ff263,Food and Drink,8
Brilliant Beacons: A History of the American Lighthouse,11.45,3,https://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html,2026-07-08,7f5157bf53065d36,History,8
Wildlife of New York: A Five-Borough Coloring Book,22.14,2,https://books.toscrape.com/catalogue/wildlife-of-new-york-a-five-borough-coloring-book_507/index.html,2026-07-08,b46d022080543144,Default,7
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,12.08,3,https://books.toscrape.com/catalogue/you-are-a-badass-how-to-stop-doubting-your-greatness-and-start-living-an-awesome-life_508/index.html,2026-07-08,88ec621893e595d0,Self Help,7
What Happened on Beale Street (Secrets of the South Mysteries #2),25.37,5,https://books.toscrape.com/catalogue/what-happened-on-beale-street-secrets-of-the-south-mysteries-2_506/index.html,2026-07-08,9735c969c652dd89,Mystery,7
Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,46.33,2,https://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html,2026-07-08,48cb52d78c992487,Spirituality,7
Under the Tuscan Sun,37.33,3,https://books.toscrape.com/catalogue/under-the-tuscan-sun_504/index.html,2026-07-08,a94350ee74deaa07,Travel,7
The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,34.72,1,https://books.toscrape.com/catalogue/the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502/index.html,2026-07-08,4a0b78598b42897a,Default,7
Toddlers Are A**holes: It's Not Your Fault,25.55,1,https://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html,2026-07-08,4242cc3d0437db12,Humor,7
The Whale,35.96,4,https://books.toscrape.com/catalogue/the-whale_501/index.html,2026-07-08,0ff9d10864db8364,Childrens,7
The Story of Art,41.14,4,https://books.toscrape.com/catalogue/the-story-of-art_500/index.html,2026-07-08,9147c5251cc99eb1,Art,7
The Origin of Species,10.01,4,https://books.toscrape.com/catalogue/the-origin-of-species_499/index.html,2026-07-08,0345872b14f9e774,Science,7
The Great Gatsby,36.05,4,https://books.toscrape.com/catalogue/the-great-gatsby_498/index.html,2026-07-08,a8dbf1c6b41b885a,Default,7
The Bourne Identity (Jason Bourne #1),42.78,4,https://books.toscrape.com/catalogue/the-bourne-identity-jason-bourne-1_492/index.html,2026-07-08,d250657f0ebc5d73,Fiction,7
The Drowning Girls,35.67,3,https://books.toscrape.com/catalogue/the-drowning-girls_494/index.html,2026-07-08,7a10353c9c54cf7c,Add a comment,7
The Constant Princess (The Tudor Court #1),16.62,3,https://books.toscrape.com/catalogue/the-constant-princess-the-tudor-court-1_493/index.html,2026-07-08,24933c712f0bca2f,Historical Fiction,7
The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,39.55,1,https://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html,2026-07-08,57f85720e54d6442,Biography,7
"Sit, Stay, Love",20.9,3,https://books.toscrape.com/catalogue/sit-stay-love_486/index.html,2026-07-08,bd087cf6a846db75,Romance,7
Steal Like an Artist: 10 Things Nobody Told You About Being Creative,20.9,2,https://books.toscrape.com/catalogue/steal-like-an-artist-10-things-nobody-told-you-about-being-creative_487/index.html,2026-07-08,8776181be110838a,Default,7
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,33.17,4,https://books.toscrape.com/catalogue/the-7-habits-of-highly-effective-people-powerful-lessons-in-personal-change_489/index.html,2026-07-08,5fbd03b1ac0a0e69,Default,7
The Good Girl,49.03,3,https://books.toscrape.com/catalogue/the-good-girl_497/index.html,2026-07-08,f935412970c9f58f,Default,7
The Glass Castle,16.24,1,https://books.toscrape.com/catalogue/the-glass-castle_496/index.html,2026-07-08,47f4fd3e8e1dac05,Add a comment,7
Team of Rivals: The Political Genius of Abraham Lincoln,20.12,5,https://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html,2026-07-08,ba047a636b7d3793,Add a comment,7
The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),52.3,5,https://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html,2026-07-08,20789fb17b423c4c,Mystery,7
Sister Dear,40.2,4,https://books.toscrape.com/catalogue/sister-dear_485/index.html,2026-07-08,7ffebdd1d5148aef,Fiction,7
The Art Book,32.34,2,https://books.toscrape.com/catalogue/the-art-book_490/index.html,2026-07-08,4b8fa561a1e52d1c,Art,7
Playing from the Heart,32.38,1,https://books.toscrape.com/catalogue/playing-from-the-heart_481/index.html,2026-07-08,68008abf6409dfde,Childrens,7
"Rich Dad, Poor Dad",51.74,1,https://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html,2026-07-08,8486f61aa81a3daa,Business,7
"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",52.87,3,https://books.toscrape.com/catalogue/shrunken-treasures-literary-classics-short-sweet-and-silly_484/index.html,2026-07-08,9639e89d20228e6e,Childrens,7
Raymie Nightingale,34.41,2,https://books.toscrape.com/catalogue/raymie-nightingale_482/index.html,2026-07-08,31c56c4d0fe19340,Childrens,7
Nightstruck: A Novel,50.35,4,https://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html,2026-07-08,746029796363aa51,Young Adult,7
"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",11.38,5,https://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html,2026-07-08,924438fc6cbec836,Food and Drink,7
Meternity,43.58,3,https://books.toscrape.com/catalogue/meternity_478/index.html,2026-07-08,725cd8d23d78cdca,Womens Fiction,7
Memoirs of a Geisha,49.67,3,https://books.toscrape.com/catalogue/memoirs-of-a-geisha_477/index.html,2026-07-08,dac4b5847454fd9b,Fiction,7
Like Never Before (Walker Family #2),28.77,2,https://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html,2026-07-08,b6670507e85b30e6,Christian Fiction,7
King's Folly (The Kinsman Chronicles #1),39.61,5,https://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html,2026-07-08,4c82371b8cd02d4d,Fantasy,7
Life of Pi,13.22,4,https://books.toscrape.com/catalogue/life-of-pi_475/index.html,2026-07-08,40cdcbb7692fd408,Default,7
How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),46.01,4,https://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html,2026-07-08,2a9fcb3382d351c8,Food and Drink,7
How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,28.25,2,https://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html,2026-07-08,eff5710404e2ff78,Food and Drink,7
John Adams,57.43,4,https://books.toscrape.com/catalogue/john-adams_472/index.html,2026-07-08,68407606544d6f22,Add a comment,7
"Fruits Basket, Vol. 7 (Fruits Basket #7)",19.57,1,https://books.toscrape.com/catalogue/fruits-basket-vol-7-fruits-basket-7_468/index.html,2026-07-08,de6d7645f192d517,Sequential Art,7
For the Love: Fighting for Grace in a World of Impossible Standards,45.13,3,https://books.toscrape.com/catalogue/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467/index.html,2026-07-08,2e40333991f56f45,Nonfiction,7
Leave This Song Behind: Teen Poetry at Its Best,51.17,5,https://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html,2026-07-08,b74ee891e2a6dd69,Poetry,7
Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,25.77,1,https://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html,2026-07-08,a322361a37a78d3d,Christian,7
Counted With the Stars (Out from Egypt #1),17.97,5,https://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html,2026-07-08,4807043b8218e9ce,Christian Fiction,7
Good in Bed (Cannie Shapiro #1),37.05,5,https://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html,2026-07-08,c00bc29a678a6efb,Add a comment,7
Finding God in the Ruins: How God Redeems Pain,46.64,2,https://books.toscrape.com/catalogue/finding-god-in-the-ruins-how-god-redeems-pain_466/index.html,2026-07-08,4e78f06160b717ac,Nonfiction,7
Every Heart a Doorway (Every Heart A Doorway #1),12.16,5,https://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html,2026-07-08,4fa75fc6829431ca,Fantasy,7
Delivering the Truth (Quaker Midwife Mystery #1),20.89,4,https://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html,2026-07-08,4e980425468708da,Mystery,7
"Chronicles, Vol. 1",52.6,2,https://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html,2026-07-08,4781b6bfd6f7a2c5,Music,7
Benjamin Franklin: An American Life,48.19,3,https://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html,2026-07-08,5b546a46a86a9d8c,Biography,7
A Summer In Europe,44.34,2,https://books.toscrape.com/catalogue/a-summer-in-europe_458/index.html,2026-07-08,cc1936a9f4e93477,Travel,7
"At The Existentialist Caf̩: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",29.93,5,https://books.toscrape.com/catalogue/at-the-existentialist-cafe-freedom-being-and-apricot-cocktails-with-jean-paul-sartre-simone-de-beauvoir-albert-camus-martin-heidegger-edmund-husserl-karl-jaspers-maurice-merleau-ponty-and-others_459/index.html,2026-07-08,6b52904b2ab91bf6,Philosophy,7
A Short History of Nearly Everything,52.4,5,https://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html,2026-07-08,6c7fa6844380f50a,History,7
A Gathering of Shadows (Shades of Magic #2),44.81,4,https://books.toscrape.com/catalogue/a-gathering-of-shadows-shades-of-magic-2_456/index.html,2026-07-08,d1378a0ad06ff979,Fantasy,7
The Sound Of Love,57.84,5,https://books.toscrape.com/catalogue/the-sound-of-love_455/index.html,2026-07-08,5ba3d703d1ae0c1d,Default,6
The Rise and Fall of the Third Reich: A History of Nazi Germany,39.67,2,https://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html,2026-07-08,774fa432bd7d9c47,History,6
The Perks of Being a Wallflower,55.02,3,https://books.toscrape.com/catalogue/the-perks-of-being-a-wallflower_453/index.html,2026-07-08,fd364afd082f5446,Default,6
The Mysterious Affair at Styles (Hercule Poirot #1),24.8,4,https://books.toscrape.com/catalogue/the-mysterious-affair-at-styles-hercule-poirot-1_452/index.html,2026-07-08,2da5edf8b5776c9a,Mystery,6
The Man Who Mistook His Wife for a Hat and Other Clinical Tales,59.45,4,https://books.toscrape.com/catalogue/the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451/index.html,2026-07-08,60376aa71be66083,Nonfiction,6
The Joy of Cooking,43.27,4,https://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html,2026-07-08,d326e189b1210916,Add a comment,6
The Great Railway Bazaar,30.54,1,https://books.toscrape.com/catalogue/the-great-railway-bazaar_446/index.html,2026-07-08,48736df57e7bec9f,Travel,6
The Golden Compass (His Dark Materials #1),18.77,1,https://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html,2026-07-08,d33824cb93ecab6f,Add a comment,6
The Makings of a Fatherless Child,31.58,2,https://books.toscrape.com/catalogue/the-makings-of-a-fatherless-child_450/index.html,2026-07-08,2efa5a839e62b1bd,Default,6
The God Delusion,46.85,3,https://books.toscrape.com/catalogue/the-god-delusion_444/index.html,2026-07-08,2bc80eba94950873,Add a comment,6
The Girl You Left Behind (The Girl You Left Behind #1),15.79,1,https://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html,2026-07-08,eb7459e0c570251d,Historical,6
The Invention of Wings,37.34,1,https://books.toscrape.com/catalogue/the-invention-of-wings_448/index.html,2026-07-08,e6635f5b0a2c78db,Historical Fiction,6
The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),15.42,5,https://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html,2026-07-08,3d250ab0f12be445,Poetry,6
The Barefoot Contessa Cookbook,59.92,5,https://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html,2026-07-08,6478ccb4416e6a5d,Food and Drink,6
Tell the Wolves I'm Home,50.96,2,https://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,2026-07-08,2a1b3d967cda1da2,Young Adult,6
The Fellowship of the Ring (The Lord of the Rings #1),10.27,2,https://books.toscrape.com/catalogue/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/index.html,2026-07-08,cb17945cb90b7837,Default,6
Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,30.6,3,https://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html,2026-07-08,8d8e9f9b8730eb25,Default,6
The Hobbit (Middle-Earth Universe),17.8,5,https://books.toscrape.com/catalogue/the-hobbit-middle-earth-universe_447/index.html,2026-07-08,72b5355dda190b6a,Default,6
Pride and Prejudice,19.27,4,https://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html,2026-07-08,720c36b2bee4692e,Add a comment,6
Musicophilia: Tales of Music and the Brain,46.58,1,https://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/index.html,2026-07-08,6d235933670503d9,Default,6
Mere Christianity,48.51,3,https://books.toscrape.com/catalogue/mere-christianity_435/index.html,2026-07-08,f38f37ed934d84b2,Add a comment,6
Me Before You (Me Before You #1),19.02,1,https://books.toscrape.com/catalogue/me-before-you-me-before-you-1_434/index.html,2026-07-08,7a2b51f69e81c722,Fiction,6
In the Woods (Dublin Murder Squad #1),38.38,2,https://books.toscrape.com/catalogue/in-the-woods-dublin-murder-squad-1_433/index.html,2026-07-08,6958de044cb28a84,Mystery,6
In Cold Blood,49.98,4,https://books.toscrape.com/catalogue/in-cold-blood_432/index.html,2026-07-08,fe0f34ebed689381,Nonfiction,6
How to Stop Worrying and Start Living,46.49,5,https://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html,2026-07-08,e792c0969cefe1b8,Self Help,6
Give It Back,18.32,2,https://books.toscrape.com/catalogue/give-it-back_430/index.html,2026-07-08,012170e4fc87ace0,Thriller,6
Fun Home: A Family Tragicomic,56.59,4,https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html,2026-07-08,56a34d0cec11d6b0,Add a comment,6
"Girl, Interrupted",42.14,3,https://books.toscrape.com/catalogue/girl-interrupted_429/index.html,2026-07-08,384c7d41d5ffe9d1,Nonfiction,6
Better Homes and Gardens New Cook Book,39.61,3,https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html,2026-07-08,faf841f81c52638b,Food and Drink,6
World Without End (The Pillars of the Earth #2),32.97,4,https://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html,2026-07-08,2e5b4ff08a75fd02,Historical Fiction,5
An Unquiet Mind: A Memoir of Moods and Madness,21.3,3,https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html,2026-07-08,46cb43c2ab133ccc,Psychology,6
"Death Note, Vol. 6: Give-and-Take (Death Note #6)",36.39,3,https://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html,2026-07-08,6e06d0f00f6da20f,Sequential Art,6
Where She Went (If I Stay #2),41.73,4,https://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html,2026-07-08,60369d96b7b80869,Young Adult,5
Deception Point,40.32,4,https://books.toscrape.com/catalogue/deception-point_426/index.html,2026-07-08,4e3b183180e2a992,Fiction,6
A Year in Provence (Provence #1),56.88,4,https://books.toscrape.com/catalogue/a-year-in-provence-provence-1_421/index.html,2026-07-08,9e60929f521fa280,Travel,6
Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,48.67,2,https://books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html,2026-07-08,759ee7d059b1beb8,Nonfiction,5
"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",47.31,4,https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html,2026-07-08,e75f3ae1da1cc652,Young Adult,5
Catherine the Great: Portrait of a Woman,58.55,4,https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html,2026-07-08,f3c70d296ec796c4,History,6
Two Summers,14.64,1,https://books.toscrape.com/catalogue/two-summers_415/index.html,2026-07-08,3a7d54a264d9f33e,Young Adult,5
